sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HomePage/EnterProduct,140,647,719,903,293,1897,0.0,0.016745510110101728,11.209441664324288
HomePage/SavedItemServlet/SavedItemCount,140,4,4,5,4,9,0.0,0.01674931456421095,0.00659177125915724
HomePage/AjaxRequestVideos,140,77,62,68,59,1073,0.0,0.01674920435297465,0.3106471519817419
HomePage/AjaxRequestImages,140,85,62,76,58,1065,0.0,0.016750539008415947,0.47651486098099527
HomePage/AjaxRequestMonographs,140,208,141,160,113,3107,0.0,0.016750913792259712,2.2484346364537213
HomePage/AjaxRequestFeaturedArticles,140,161,124,158,96,1240,0.0,0.016751007991905913,2.4504605110092412
Home Page,140,1190,1130,1725,663,4256,0.0,0.016744753031637534,16.699592890575552
Select a type of search,16891,1,1,2,0,85,0.0,0.45550222470943297,0.0
Do a basic search,15166,664,546,1049,226,47082,2.6374785704866147E-4,0.4089586813398863,41.69294164384308
BasicSearch/ResultsList/GenerateBookMarkForTools ,15162,16,11,15,8,3503,0.0,0.40897797558383686,0.25888545289792675
BasicSearch/ResultsList/HitCountsListWindow,15157,8,8,9,6,1577,0.0,0.4088307661267917,0.1378204101045692
BasicSearch/ResultsList/SubjectLimiter,15152,9,9,10,7,1047,0.0,0.40868338918610053,0.13457491255768184
BasicSearch/ResultsList/PublicationYearLimiter,15147,8,8,10,6,1990,0.0,0.4086939706185541,0.1353821596302608
BasicSearch/ResultsList/PublicationTitleLimiter,15145,9,9,10,7,2803,0.0,0.408716915755496,0.13458799081483958
Select a document type,16855,1,1,2,0,88,0.0,0.4549460244532881,0.0
View Magazine Document Request,5652,558,499,629,310,36981,0.0,0.15258351261176162,4.273772957380013
NatGeo-Features/SavedItemServlet/SavedItemCount,5650,5,5,6,4,1044,0.0,0.15254033794245436,0.059988038188298114
NatGeo-Features/crossdomain.xml,5648,10,5,7,3,4005,1.7705382436260624E-4,0.15253384837633147,0.06208339504927197
NatGeo-Features/TranslateForm,5646,7,7,9,6,914,0.0,0.15244811255952118,0.22091151977767198
NatGeo-Features/BookMark,5644,20,12,17,8,4552,0.0,0.15242778517620884,0.09648677092614193
NatGeo-Features/Email,5643,9,9,10,7,2025,0.0,0.152437636649887,0.2273057231721983
NatGeo-Features/SavedItemServlet/SavedItemList,5641,5,5,6,3,1505,0.0,0.15242879655316904,0.059800945396984065
NatGeo-Features/AuditLoggingCall,5639,238,204,285,113,34727,0.0,0.1523887003089607,1.9856937745638614
NatGeo-Features/SearchResultsPreview,5638,109,13,351,9,7290,0.0,0.15234666556707574,9.623562959821513
NatGeo-Features/Get Citation for document,5637,16,12,16,9,2311,0.0,0.15240674502451593,0.10500110705777602
NatGeo-Features/Get tinyurl for document,5636,19,12,17,9,2078,0.0,0.15239202345106664,0.05733094819379625
NatGeo-Features/Get tinyurl for document (for EZProxy),5635,17,11,15,9,1289,0.0,0.1523436097546627,0.057312740851935204
NatGeo-Features/Get OCR text for document,5635,7,7,8,5,1608,0.0,0.15234288075764507,0.2222142149699036
Download the image viewer,26863,0,0,0,0,196,0.0,0.7263335201418912,1.6705285031829782
Document page image tile,26853,1004,1009,2059,0,166815,3.7239786988418424E-5,0.7261107062891522,388.3339791608874
Select a full page view type,6750,1,1,2,0,61,0.0,0.18272605344615245,0.0
View Images Full List Window,2307,293,266,400,135,3027,0.0,0.06247622105468148,2.5814294465778076
View Image Document Request,5616,595,566,754,264,12897,0.0,0.15206351077659425,12.277056852836477
Images/SavedItemServlet/SavedItemCount,5613,5,5,6,4,2071,0.0,0.15201589241792232,0.05979229033614958
Images/crossdomain.xml,5611,10,5,7,3,3636,0.0,0.15197241972783476,0.06099647818441467
Images/TranslateForm,5609,7,7,8,5,969,0.0,0.15194409064265496,0.220177500755183
Images/BookMark,5608,18,12,16,8,3158,0.0,0.1519428911480911,0.09618001583553526
Images/Email,5607,8,8,10,7,1017,0.0,0.15193554009385696,0.2237199787248243
Images/SavedItemServlet/SavedItemList,5603,5,5,6,4,32,0.0,0.15185902083916109,0.05958413291615964
